a,a,a,a,a,a,a,a,a,a,a,a,a,a
-2,0.358974359,-1,-4,0,0,0,0.052631579,-1,-12,0,-1,0,0
-1,0.474358974,-1,-3,0,0,0,0,-2,-6,0.444444444,-3,1,0
-1,0.115384615,-2,-2,0,0,0,0.131578947,-1,-119,0.888888889,-2,0,1
-2,0.166666667,-2,-3,0,0,0,0,-2,-6,0.888888889,-2,1,0
-1,0.08974359,-2,-2,0,0,0,0,-1,-36,0.111111111,-1,0,0
-1,0.179487179,-2,-3,0,0,0.117647059,0.157894737,-2,-239,0.666666667,-3,1,0
-1,0.230769231,-2,-2,0,0,0,0.052631579,-1,-13,0.444444444,-3,0,0
-1,0.038461538,-3,-2,0,0,0,0.078947368,-1,-5,0.666666667,-3,0,1
-1,0.269230769,-2,-3,0,0,0,0.052631579,-2,-68,0.333333333,-1,1,0
-2,0.102564103,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.128205128,-2,-2,0,0,0,0.210526316,-1,-12,0.777777778,-2,0,1
-1,0.628205128,-1,-3,0,0,0,0.052631579,-2,-239,0,-1,1,1
-2,0.051282051,-3,-1,0,0,0,0,-1,-82,0.333333333,-1,0,0
-1,0.243589744,-2,-3,0,0,0,0.078947368,-2,-68,0,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0.052631579,-2,-81,0.777777778,-2,0,1
-2,0.397435897,-1,-2,0,0,0,0.368421053,-2,-6,0.666666667,-3,0,1
-1,0.179487179,-2,-3,0,0,0,0.236842105,-2,-240,0.666666667,-3,1,1
-1,0.294871795,-2,-3,0,0,0,0.236842105,-2,-6,0.555555556,-3,1,0
-1,0.08974359,-2,-2,0,0,0,0.026315789,-2,-6,0.222222222,-1,0,0
-2,0.5,-1,-3,0,0,0,0.078947368,-1,-15,0,-1,1,0
-1,0.512820513,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.333333333,-2,-2,0.1,0,0,0.5,-2,-6,0.888888889,-2,0,1
-1,0.128205128,-2,-2,0,0,0,0.026315789,-1,-56,0.333333333,-1,0,0
-2,0.269230769,-2,-2,0,0,0,0,-1,-12,0.444444444,-3,0,1
-1,0.461538462,-1,-3,0,0,0,0,-1,-76,0,-1,1,0
-1,0.038461538,-3,-4,0,0,0,0,-2,-6,0.333333333,-1,0,1
-1,0.320512821,-2,-3,0,0,0,0,-2,-84,0.333333333,-1,1,0
-1,0.166666667,-2,-2,0,0,0,0.131578947,-2,-6,1,-2,0,0
-1,0.153846154,-2,-2,0.2,0.076923077,0,0.289473684,-1,-21,1,-2,0,0
-1,0.115384615,-2,-3,0,0.076923077,0.176470588,0.105263158,-2,-6,0.333333333,-1,1,1
-1,0.128205128,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,1
-1,0.076923077,-3,-2,0,0,0,0,-2,-37,0.666666667,-3,0,0
-1,0.320512821,-2,-3,0,0,0,0,-2,-19,0,-1,1,0
-1,0.333333333,-2,-2,0,0,0,0.263157895,-2,-68,0.333333333,-1,0,1
-1,0.423076923,-1,-2,0,0,0,0.105263158,-1,-5,0.666666667,-3,0,0
-1,0.076923077,-3,-4,0,0,0,0.289473684,-1,-241,1,-2,0,1
-1,0.166666667,-2,-2,0,0,0,0.026315789,-1,-242,0.222222222,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-21,0.222222222,-1,0,0
-1,0.102564103,-2,-2,0.1,0.076923077,0,0.210526316,-2,-92,1,-2,0,1
-1,0.230769231,-2,-3,0,0,0,0.131578947,-2,-29,0.222222222,-1,1,1
-1,0.115384615,-2,-3,0,0,0,0.026315789,-1,-5,0.888888889,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0,-1,-243,1,-2,0,1
-1,0.615384615,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-2,0.230769231,-2,-3,0,0,0.058823529,0.078947368,-1,-3,0.333333333,-1,1,0
-1,0.448717949,-1,-4,0,0,0,0.236842105,-1,-66,0.777777778,-2,0,1
-1,0.064102564,-3,-3,0,0,0,0.026315789,-1,-3,0.222222222,-1,1,1
-2,0.051282051,-3,-2,0,0,0,0,-2,-6,0.666666667,-3,0,1
-1,0.08974359,-2,-4,0,0,0.058823529,0.026315789,-1,-112,0.222222222,-1,0,0
-1,0.487179487,-1,-2,0,0,0,0.105263158,-1,-3,0,-1,0,0
-1,0.141025641,-2,-5,0,0,0,0.026315789,-1,-3,0.111111111,-1,0,0
-1,0.141025641,-2,-3,0,0,0,0.263157895,-1,-5,0.555555556,-3,1,1
-1,0.423076923,-1,-6,0,0,0,0.026315789,-1,-5,0,-1,0,1
-2,0.512820513,-1,-2,0,0,0,0.078947368,-2,-5,0,-1,0,0
-1,0.076923077,-3,-3,0,0.076923077,0.117647059,0.078947368,-2,-32,0.444444444,-3,1,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-244,0.222222222,-1,0,1
-1,0.269230769,-2,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.025641026,-3,-4,0,0,0,0.078947368,-1,-21,1,-2,0,1
-1,0.358974359,-1,-3,0,0,0,0.263157895,-1,-5,0.666666667,-3,1,1
-1,0.256410256,-2,-3,0,0,0,0.026315789,-1,-16,0,-1,1,1
-1,0.064102564,-3,-3,0,0,0,0,-2,-133,0.777777778,-2,1,1
-1,0.269230769,-2,-1,0,0,0,0.157894737,-1,-74,0.444444444,-3,0,0
-1,0.08974359,-2,-2,0,0,0,0,-1,-148,0.777777778,-2,0,0
-1,0.166666667,-2,-2,0,0,0,0.5,-1,-13,0.888888889,-2,0,1
-2,0.08974359,-2,-2,0,0,0,0.026315789,-2,-6,0.222222222,-1,0,1
-1,0.102564103,-2,-2,0,0,0,0.157894737,-1,-5,0.555555556,-3,0,0
-1,0.08974359,-2,-2,0,0,0.058823529,0.052631579,-1,-7,0.888888889,-2,0,0
-1,0.243589744,-2,-3,0,0,0,0.289473684,-1,-13,0.777777778,-2,1,1
-1,0.230769231,-2,-2,0,0,0,0,-1,-12,0,-1,0,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-21,0.555555556,-3,0,1
-1,0.038461538,-3,-1,0,0.153846154,0,0.078947368,-1,-12,0.111111111,-1,0,1
-1,0.217948718,-2,-2,0,0,0,0.184210526,-1,-101,0.333333333,-1,0,1
-1,0.051282051,-3,-2,0,0,0,0.052631579,-1,-57,0.333333333,-1,0,1
-1,0.08974359,-2,-3,0,0,0,0,-1,-115,0.111111111,-1,1,0
-1,0.076923077,-3,-3,0,0,0,0,-2,-176,0.666666667,-3,1,0
-1,0.230769231,-2,-4,0,0,0,0,-2,-25,0,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.052631579,-2,-19,0.666666667,-3,0,1
-1,0.038461538,-3,-2,0,0,0.058823529,0,-1,-12,0.888888889,-2,0,1
-1,0.179487179,-2,-3,0.1,0,0.058823529,0.394736842,-1,-3,0.888888889,-2,1,1
-1,0.192307692,-2,-2,0,0,0,0.052631579,-2,-6,0.111111111,-1,0,1
-1,0.192307692,-2,-2,0,0,0,0.263157895,-1,-3,0.888888889,-2,0,1
-2,0.064102564,-3,-2,0,0,0,0.105263158,-2,-5,0.777777778,-2,0,1
-1,0.141025641,-2,-3,0,0,0,0,-2,-84,0.222222222,-1,1,0
-1,0.41025641,-1,-3,0,0,0,0.210526316,-1,-245,0.222222222,-1,1,0
-1,0.179487179,-2,-3,0,0,0,0.131578947,-1,-5,0.444444444,-3,1,1
-1,0.192307692,-2,-2,0,0,0,0.368421053,-1,-13,0.777777778,-2,0,1
-1,0.243589744,-2,-2,0,0.076923077,0,0.342105263,-1,-76,0.777777778,-2,0,1
-1,0.115384615,-2,-2,0,0,0,0.236842105,-1,-74,0.666666667,-3,0,1
-1,0.115384615,-2,-2,0,0,0,0,-2,-6,0,-1,0,0
-2,0.435897436,-1,-2,0,0,0,0.552631579,-1,-66,0.666666667,-3,0,1
-1,0.038461538,-3,-4,0,0,0,0.026315789,-2,-27,0.444444444,-3,0,1
-1,0.512820513,-1,-2,0,0,0,0.026315789,-1,-5,0,-1,0,0
-1,0.115384615,-2,-2,0,0,0,0.105263158,-1,-71,0.777777778,-2,0,0
-1,0.128205128,-2,-2,0,0,0,0.131578947,-1,-181,0.333333333,-1,0,1
-1,0.128205128,-2,-3,0,0,0,0.026315789,-1,-3,0.666666667,-3,1,1
-2,0.166666667,-2,-3,0,0,0,0,-2,-6,0.222222222,-1,1,0
-1,0.153846154,-2,-3,0,0.076923077,0,0.289473684,-1,-5,0.888888889,-2,1,1
-1,0.076923077,-3,-2,0,0,0,0.078947368,-2,-5,0.666666667,-3,0,0
-1,0.102564103,-2,-2,0,0,0,0.157894737,-1,-4,0.888888889,-2,0,1
-1,0.320512821,-2,-3,0,0,0,0,-2,-246,0,-1,1,0
-1,0.166666667,-2,-2,0,0,0.058823529,0.052631579,-1,-57,0,-1,0,1
-1,0.051282051,-3,-2,0,0,0,0.078947368,-1,-221,0.555555556,-3,0,1
-1,0.064102564,-3,-2,0,0,0,0,-1,-74,0.444444444,-3,0,0
-1,0.307692308,-2,-3,0,0,0,0,-2,-68,0.333333333,-1,1,0
-1,0.205128205,-2,-2,0,0,0,0,-2,-5,0.111111111,-1,0,1
-1,0.153846154,-2,-2,0,0.230769231,0,0.473684211,-2,-6,1,-2,0,0
-1,0.141025641,-2,-2,0,0,0,0.026315789,-1,-91,0.888888889,-2,0,0
-1,0.256410256,-2,-3,0,0,0,0.052631579,-1,-5,0.333333333,-1,1,1
-1,0.102564103,-2,-3,0,0,0.058823529,0.078947368,-2,-134,0.333333333,-1,1,0
-2,0.08974359,-2,-4,0,0,0,0.105263158,-1,-5,0.555555556,-3,0,1
-1,0.423076923,-1,-2,0,0,0,0.131578947,-2,-33,0.666666667,-3,0,0
-1,0.230769231,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.564102564,-1,-4,0,0,0,0,-2,-6,0,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-87,0.222222222,-1,0,1
-1,0.205128205,-2,-2,0,0,0,0.184210526,-1,-5,0.444444444,-3,0,1
-1,0.217948718,-2,-2,0,0,0,0.026315789,-2,-247,0.111111111,-1,0,0
-1,0.051282051,-3,-3,0,0,0,0,-1,-10,0.222222222,-1,1,0
-1,0.141025641,-2,-2,0,0,0,0.263157895,-2,-63,1,-2,0,1
-1,0.282051282,-2,-2,0,0,0,0,-1,-232,0.111111111,-1,0,0
-1,0.230769231,-2,-2,0,0,0,0.052631579,-1,-3,0.111111111,-1,0,0
-1,0.102564103,-2,-2,0,0,0,0.210526316,-1,-5,0.777777778,-2,0,1
-1,0.08974359,-2,-2,0,0,0,0.026315789,-1,-42,0.222222222,-1,0,1
-1,0.653846154,-1,-3,0,0,0,0,-2,-32,0,-1,1,0
-1,0.115384615,-2,-2,0,0.076923077,0,0.026315789,-1,-12,0.333333333,-1,0,0
-1,0.025641026,-3,-3,0,0,0,0,-1,-12,0.444444444,-3,1,1
-1,0.115384615,-2,-2,0,0,0,0.026315789,-1,-108,0,-1,0,0
-2,0.076923077,-3,-2,0,0,0,0.157894737,-2,-5,0.555555556,-3,0,0
-1,0.307692308,-2,-3,0,0,0,0,-1,-1,0,-1,1,0
-1,0.08974359,-2,-3,0,0,0,0.026315789,-1,-95,0.222222222,-1,1,0
-1,0.358974359,-1,-3,0,0,0,0.026315789,-1,-5,0,-1,1,1
-1,0.08974359,-2,-2,0,0,0,0,-1,-31,0.333333333,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-21,0.222222222,-1,0,0
-1,0.038461538,-3,-3,0,0,0,0,-1,-42,0.333333333,-1,1,0
-1,0.153846154,-2,-2,0,0,0,0.026315789,-2,-6,0.111111111,-1,0,0
-1,0.358974359,-1,-3,0,0,0,0.236842105,-2,-6,0.444444444,-3,1,0
-1,0.102564103,-2,-2,0,0,0,0.052631579,-2,-6,0.666666667,-3,0,0
-1,0.192307692,-2,-2,0,0,0,0,-1,-5,0.444444444,-3,0,1
-1,0.282051282,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.205128205,-2,-3,0,0,0,0,-1,-3,0.333333333,-1,1,0
-1,0.051282051,-3,-3,0,0,0,0.026315789,-1,-12,0.111111111,-1,1,1
-1,0.128205128,-2,-4,0,0,0,0.078947368,-2,-5,0.444444444,-3,0,0
-1,0.166666667,-2,-2,0,0,0,0.105263158,-2,-63,0.222222222,-1,0,1
-1,0.525641026,-1,-3,0,0,0,0.078947368,-2,-68,0,-1,1,1
-1,0.243589744,-2,-5,0,0,0,0,-1,-248,0.111111111,-1,0,0
-1,0.41025641,-1,-2,0,0,0,0,-1,-41,0,-1,0,0
-2,0.038461538,-3,-1,0,0,0,0.052631579,-1,-129,0.333333333,-1,0,1
-1,0.5,-1,-2,0,0,0,0.210526316,-1,-2,0.444444444,-3,0,1
-1,0.166666667,-2,-2,0,0,0,0.131578947,-2,-63,0.444444444,-3,0,0
-2,0.423076923,-1,-2,0,0,0,0.026315789,-2,-6,0.666666667,-3,0,0
-1,0.333333333,-2,-2,0,0,0,0.236842105,-1,-12,0.777777778,-2,0,0
-1,0.384615385,-1,-2,0,0,0,0.131578947,-1,-3,0.888888889,-2,0,1
-2,0.08974359,-2,-3,0,0,0,0,-1,-12,0.333333333,-1,1,0
-1,0.423076923,-1,-2,0,0,0,0.131578947,-2,-5,0.222222222,-1,0,0
-1,0.41025641,-1,-3,0,0,0,0,-1,-5,0,-1,1,1
-1,0.5,-1,-3,0,0,0,0.052631579,-1,-5,0,-1,1,0
-1,0.474358974,-1,-3,0,0,0,0,-2,-166,0,-1,1,0
-1,0.525641026,-1,-2,0,0,0,0.105263158,-1,-3,0.222222222,-1,0,1
-2,0.307692308,-2,-2,0,0,0,0,-1,-82,0,-1,0,0
-1,0.025641026,-3,-4,0.1,0,0,0.052631579,-1,-5,0.777777778,-2,0,1
-1,0.512820513,-1,-2,0,0,0,0.421052632,-1,-66,0.888888889,-2,0,0
-1,0.038461538,-3,-1,0,0,0,0,-1,-249,0.333333333,-1,0,0
-1,0.179487179,-2,-2,0,0,0,0.552631579,-1,-66,0.888888889,-2,0,1
-2,0.076923077,-3,-4,0,0,0,0,-2,-6,0.333333333,-1,0,0
-1,0.307692308,-2,-2,0,0,0,0.026315789,-1,-22,0.333333333,-1,0,0
-1,0.141025641,-2,-2,0,0,0,0.210526316,-1,-5,0.777777778,-2,0,1
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-5,0.555555556,-3,0,0
-1,0.166666667,-2,-3,0,0,0,0.026315789,-2,-32,0.111111111,-1,1,1
-1,0.487179487,-1,-4,0,0,0,0.210526316,-2,-33,0.333333333,-1,0,0
-1,0.512820513,-1,-3,0,0,0,0,-2,-174,0,-1,1,0
-1,0.051282051,-3,-2,0,0,0.058823529,0.026315789,-1,-21,0.666666667,-3,0,1
-1,0.358974359,-1,-3,0,0,0,0.026315789,-2,-6,0,-1,1,1
-1,0.41025641,-1,-3,0,0,0,0,-2,-6,0.111111111,-1,1,1
-1,0.358974359,-1,-2,0,0,0,0.052631579,-1,-12,0.888888889,-2,0,0
-2,0.333333333,-2,-2,0,0.076923077,0,0.289473684,-1,-3,0.777777778,-2,0,1
-1,0.217948718,-2,-2,0,0,0,0.105263158,-2,-6,0.444444444,-3,0,0
-1,0.153846154,-2,-2,0,0.076923077,0,0.368421053,-1,-87,0.888888889,-2,0,1
-1,0.307692308,-2,-2,0,0,0,0.052631579,-1,-3,0.444444444,-3,0,0
-1,0.358974359,-1,-2,0,0,0,0.131578947,-1,-87,0,-1,0,1
-1,0.307692308,-2,-2,0,0,0,0,-1,-62,1,-2,0,1
-1,0.243589744,-2,-2,0,0,0,0.315789474,-1,-5,0.222222222,-1,0,0
-1,0.141025641,-2,-3,0,0,0,0.184210526,-1,-41,1,-2,1,1
-1,0.179487179,-2,-2,0,0,0.058823529,0.210526316,-1,-41,0.333333333,-1,0,0
-1,0.166666667,-2,-1,0,0,0,0.131578947,-1,-12,0.555555556,-3,0,0
-2,0.192307692,-2,-2,0,0,0,0.026315789,-2,-6,0,-1,0,0
-1,0.08974359,-2,-3,0,0,0,0.105263158,-1,-86,0.333333333,-1,1,0
-2,0.192307692,-2,-2,0,0,0,0,-2,-6,0,-1,0,0
-1,0.038461538,-3,-4,0,0,0,0.026315789,-1,-5,0.444444444,-3,0,0
-2,0.58974359,-1,-3,0,0,0,0.184210526,-2,-163,0.222222222,-1,1,0
-1,0.217948718,-2,-3,0,0,0,0.026315789,-1,-3,0,-1,1,1
-1,0.487179487,-1,-2,0,0,0,0.026315789,-1,-5,0,-1,0,0
-1,0.256410256,-2,-3,0,0,0,0,-2,-6,0.222222222,-1,1,1
-2,0.282051282,-2,-2,0,0,0,0.105263158,-2,-5,0,-1,0,0
-1,0.205128205,-2,-2,0,0,0,0.078947368,-1,-5,0.666666667,-3,0,0
-1,0.128205128,-2,-2,0,0,0.058823529,0.105263158,-1,-12,0.333333333,-1,0,0
-1,0.423076923,-1,-2,0,0,0,0,-2,-6,0,-1,0,0
-1,0.217948718,-2,-2,0,0,0,0.052631579,-2,-6,0.111111111,-1,0,0
-1,0.551282051,-1,-2,0,0,0,0.131578947,-1,-3,0.111111111,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0,-1,-182,0.222222222,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0.105263158,-1,-11,0.666666667,-3,0,1
-1,0.102564103,-2,-2,0,0,0,0,-2,-59,0.444444444,-3,0,0
-1,0.307692308,-2,-3,0,0,0,0.026315789,-2,-6,0,-1,1,0
-2,0.08974359,-2,-2,0,0,0,0.026315789,-1,-12,0.333333333,-1,0,0
-1,0.102564103,-2,-2,0,0.076923077,0,0.342105263,-2,-33,1,-2,0,1
-1,0.166666667,-2,-2,0,0,0,0.236842105,-1,-203,0.666666667,-3,0,0
-1,0.217948718,-2,-3,0,0,0.058823529,0.026315789,-1,-3,0.111111111,-1,1,0
-2,0.294871795,-2,-2,0,0,0,0.105263158,-1,-5,0.111111111,-1,0,1
-1,0.205128205,-2,-3,0,0,0,0,-1,-18,0,-1,1,0
-1,0.358974359,-1,-3,0,0,0,0.131578947,-2,-5,0,-1,1,0
-2,0.192307692,-2,-3,0,0,0,0.026315789,-2,-6,0.111111111,-1,1,0
-1,0.153846154,-2,-2,0,0,0.058823529,0.078947368,-1,-20,0.111111111,-1,0,0
-2,0.41025641,-1,-2,0,0,0,0.184210526,-2,-6,0.333333333,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0,-1,-244,0.444444444,-3,0,0
-1,0.166666667,-2,-4,0,0,0,0.421052632,-1,-95,1,-2,0,1
-1,0.166666667,-2,-2,0,0,0,0.052631579,-1,-9,0.666666667,-3,0,1
-2,0.064102564,-3,-2,0,0,0,0,-2,-6,0.333333333,-1,0,0
-1,0.08974359,-2,-2,0,0,0,0.026315789,-1,-95,0.555555556,-3,0,0
-2,0.076923077,-3,-3,0,0,0,0.026315789,-1,-5,0.444444444,-3,1,0
-1,0.166666667,-2,-2,0,0,0,0.342105263,-2,-27,1,-2,0,1
-1,0.538461538,-1,-2,0,0,0,0,-1,-12,0,-1,0,0
-1,0.153846154,-2,-2,0,0,0,0.052631579,-1,-5,0.111111111,-1,0,0
-2,0.179487179,-2,-1,0,0,0,0,-2,-6,0,-1,0,0
-1,0.358974359,-1,-3,0,0,0,0,-2,-68,0,-1,1,0
-1,0.038461538,-3,-3,0,0,0.058823529,0,-2,-6,0.333333333,-1,1,1
-1,0.128205128,-2,-2,0.2,0,0,0.157894737,-2,-60,0.888888889,-2,0,0
-1,0.217948718,-2,-2,0,0,0,0,-1,-21,0.777777778,-2,0,0
-1,0.205128205,-2,-4,0,0,0,0.052631579,-1,-250,0.222222222,-1,0,1
-1,0.294871795,-2,-6,0,0,0,0.052631579,-1,-66,0.777777778,-2,0,1
-2,0.282051282,-2,-2,0,0,0,0.184210526,-2,-213,0.333333333,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0.026315789,-1,-12,1,-2,0,1
-1,0.064102564,-3,-2,0,0,0,0.078947368,-1,-12,0.555555556,-3,0,1
-1,0.128205128,-2,-2,0,0,0,0.052631579,-2,-58,0.333333333,-1,0,0
-1,0.038461538,-3,-4,0,0,0,0,-1,-49,0.333333333,-1,0,1
-1,0.358974359,-1,-3,0,0,0.058823529,0.052631579,-2,-27,0.333333333,-1,1,0
-1,0.487179487,-1,-2,0,0,0,0.026315789,-1,-5,0.111111111,-1,0,0
-1,0.294871795,-2,-2,0,0,0,0.5,-1,-13,0.555555556,-3,0,0
-1,0.282051282,-2,-4,0,0,0,0.210526316,-1,-3,0.444444444,-3,0,1
-1,0.153846154,-2,-4,0,0,0,0.131578947,-1,-5,0.222222222,-1,0,1
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-6,0.333333333,-1,0,1
-1,0.08974359,-2,-2,0,0,0.058823529,0.184210526,-1,-135,0.777777778,-2,0,0
-2,0.192307692,-2,-3,0,0,0,0,-2,-6,0,-1,1,0
-1,0.384615385,-1,-3,0,0,0,0.052631579,-2,-5,0.777777778,-2,1,0
-1,0.192307692,-2,-2,0,0,0,0.289473684,-1,-9,0.555555556,-3,0,1
-1,0.08974359,-2,-4,0,0,0,0,-1,-55,0.666666667,-3,0,0
-1,0.08974359,-2,-3,0,0,0,0.157894737,-1,-53,0.777777778,-2,1,1
-1,0.512820513,-1,-2,0,0,0,1,-1,-66,0.666666667,-3,0,1
-1,0.153846154,-2,-2,0,0.076923077,0.058823529,0.184210526,-1,-251,0.444444444,-3,0,1
-1,0.243589744,-2,-4,0,0,0,0,-1,-107,0.222222222,-1,0,1
-2,0.320512821,-2,-3,0,0,0,0.184210526,-1,-76,0.777777778,-2,1,0
-1,0.179487179,-2,-3,0,0,0,0,-1,-13,0.222222222,-1,1,0
-1,0.192307692,-2,-1,0,0,0,0.078947368,-1,-5,0.666666667,-3,0,0
-1,0.269230769,-2,-1,0,0.076923077,0,0.105263158,-1,-62,0.111111111,-1,0,1
-1,0.397435897,-1,-3,0,0,0,0.105263158,-1,-1,0,-1,1,0
-1,0.076923077,-3,-3,0,0,0,0,-1,-252,0.333333333,-1,1,0
-1,0.102564103,-2,-2,0,0,0,0.026315789,-1,-87,0.888888889,-2,0,0
-1,0.307692308,-2,-3,0,0,0,0,-1,-82,0.111111111,-1,1,0
-1,0.051282051,-3,-2,0,0,0,0.026315789,-1,-74,0.555555556,-3,0,1
-1,0.230769231,-2,-4,0,0,0,0,-1,-12,0,-1,0,0
-1,0.141025641,-2,-3,0,0,0.058823529,0.184210526,-2,-6,0.666666667,-3,1,1
-1,0.269230769,-2,-3,0,0,0,0,-2,-6,0.222222222,-1,1,0
-1,0.115384615,-2,-2,0,0.153846154,0.058823529,0.342105263,-1,-5,0.555555556,-3,0,1
-1,0.256410256,-2,-3,0,0,0,0.052631579,-1,-3,0.444444444,-3,1,1
-1,0.025641026,-3,-3,0,0,0,0,-1,-95,0.111111111,-1,1,1
-1,0.08974359,-2,-2,0.1,0,0,0.105263158,-1,-5,1,-2,0,1
-1,0.448717949,-1,-3,0,0,0,0,-2,-6,0,-1,1,0
-2,0.115384615,-2,-2,0,0,0,0,-2,-6,0.777777778,-2,0,1
-1,0.038461538,-3,-1,0,0,0,0,-1,-42,0.444444444,-3,0,1
-1,0.41025641,-1,-3,0,0,0,0.026315789,-2,-29,0,-1,1,1
-1,0.294871795,-2,-2,0,0,0,0.105263158,-1,-75,0.444444444,-3,0,0
-1,0.205128205,-2,-2,0,0,0,0.105263158,-1,-41,0.111111111,-1,0,1
-1,0.051282051,-3,-3,0,0,0.117647059,0.131578947,-1,-49,0.777777778,-2,1,1
-1,0.051282051,-3,-3,0,0,0.117647059,0,-1,-87,0.666666667,-3,1,1
-1,0.08974359,-2,-2,0,0,0,0.052631579,-1,-21,0.444444444,-3,0,0
-1,0.307692308,-2,-2,0,0,0,0.026315789,-1,-11,0.333333333,-1,0,1
-2,0.115384615,-2,-3,0,0,0,0.052631579,-1,-14,0.222222222,-1,1,0
-1,0.423076923,-1,-1,0,0,0,0.052631579,-1,-5,0,-1,0,0
-1,0.192307692,-2,-2,0,0,0,0.605263158,-1,-5,0.888888889,-2,0,1
-1,0.076923077,-3,-2,0,0,0.058823529,0,-1,-4,0.222222222,-1,0,0
-1,0.243589744,-2,-2,0,0,0,0.105263158,-1,-5,0.333333333,-1,0,0
-1,0.243589744,-2,-3,0,0,0,0,-2,-27,0,-1,1,0
-2,0.115384615,-2,-1,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.038461538,-3,-1,0,0,0,0,-1,-86,0.555555556,-3,0,0
-1,0.217948718,-2,-2,0,0,0,0.026315789,-1,-41,0,-1,0,1
-2,0.076923077,-3,-3,0,0,0,0,-1,-3,0.777777778,-2,1,0
-1,0.038461538,-3,-1,0.05,0,0,0.026315789,-1,-5,0.666666667,-3,0,0
-1,0.397435897,-1,-3,0,0,0,0.052631579,-2,-84,0,-1,1,0
-1,0.256410256,-2,-2,0,0,0,0.236842105,-1,-5,0.555555556,-3,0,0
-1,0.551282051,-1,-1,0,0,0,0,-2,-32,0,-1,0,0
-2,0.153846154,-2,-2,0,0,0,0,-2,-6,0.111111111,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.078947368,-1,-147,0.555555556,-3,0,0
-1,0.08974359,-2,-2,0,0,0,0,-1,-253,0.666666667,-3,0,1
-2,0.153846154,-2,-4,0,0,0,0.078947368,-2,-6,0.222222222,-1,0,1
-1,0.435897436,-1,-3,0,0,0,0,-2,-68,0,-1,1,0
-1,0.102564103,-2,-3,0,0,0,0,-1,-41,0.111111111,-1,1,0
-1,0.102564103,-2,-1,0,0,0,0,-2,-6,0.333333333,-1,0,0
-1,0.141025641,-2,-2,0,0.076923077,0,0.157894737,-1,-243,0.666666667,-3,0,0
-1,0.346153846,-1,-3,0,0,0,0.236842105,-1,-66,0.888888889,-2,1,1
-1,0.025641026,-3,-2,0,0,0,0,-1,-5,0.888888889,-2,0,1
-1,0.141025641,-2,-2,0,0,0,0.105263158,-1,-5,0.777777778,-2,0,0
-1,0.320512821,-2,-3,0,0,0,0.026315789,-1,-5,0.555555556,-3,1,1
-1,0.102564103,-2,-3,0,0,0,0.052631579,-1,-254,0.444444444,-3,1,0
-2,0.358974359,-1,-2,0,0,0,0.105263158,-1,-5,0.333333333,-1,0,0
-2,0.358974359,-1,-2,0,0,0,0,-1,-11,0,-1,0,0
-1,0.269230769,-2,-3,0,0,0,0.210526316,-1,-72,0,-1,1,0
-1,0.141025641,-2,-2,0,0,0,0.315789474,-1,-3,1,-2,0,1
-1,0.294871795,-2,-3,0,0,0,0,-2,-84,0,-1,1,0
-1,0.141025641,-2,-2,0,0,0.058823529,0.289473684,-1,-5,1,-2,0,1
-2,0.08974359,-2,-2,0,0,0,0.131578947,-1,-255,0.666666667,-3,0,0
-1,0.064102564,-3,-2,0.05,0,0,0.052631579,-1,-48,0.666666667,-3,0,0
-2,0.358974359,-1,-2,0,0,0,0.026315789,-1,-5,0.777777778,-2,0,1
-1,0.153846154,-2,-3,0,0,0,0,-2,-84,0.222222222,-1,1,0
-1,0.205128205,-2,-3,0,0,0,0.026315789,-1,-5,0.555555556,-3,1,0
-1,0.666666667,-1,-3,0,0,0,0.289473684,-1,-3,0,-1,1,1
-1,0.435897436,-1,-3,0,0,0,0.052631579,-1,-5,0,-1,1,0
-1,0.423076923,-1,-2,0,0,0,0.105263158,-2,-19,0.111111111,-1,0,0
-2,0.346153846,-1,-5,0,0,0,0.394736842,-1,-13,1,-2,0,1
-1,0.474358974,-1,-2,0,0,0,0.552631579,-1,-2,0.555555556,-3,0,1
