a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
0.219178082,-3,0.07903267,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.424657534,-3,0.214835316,-2,0.533333333,-7,-5,-5,-1,-2,0,0,0.397959184,-1,1,0
0.356164384,-6,0.124530231,-2,0.533333333,-2,-5,-2,-3,-1,0,0,0.785714286,-16,0,0
0.301369863,-3,0.00718794,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.493150685,-3,0.014004008,-6,0.6,-2,-2,-2,-1,-1,0,0,0.448979592,-1,1,1
0.479452055,-2,0.108821866,-13,0.333333333,-2,-2,-2,-1,-1,0,0,0.602040816,-1,1,0
0.150684932,-1,0.040411004,-6,0.6,-2,-1,-2,-3,-1,0,0,0.193877551,-1,0,0
0.205479452,-3,0.049596991,-2,0.533333333,-1,-5,-1,-1,-1,0,0,0.520408163,-1,1,0
0.191780822,-3,0.112456966,-1,0.8,-2,-6,-2,-2,-1,0,0,0.908163265,-1,0,1
0.191780822,-3,0.077393578,-1,0.8,-2,-4,-3,-1,-2,0,0,0.397959184,-1,1,1
0.410958904,-3,0.068868394,-6,0.6,-1,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.315068493,-3,0.164815464,-10,0.666666667,-2,-3,-2,-2,-1,0,0,0.397959184,-1,0,0
0.315068493,-3,0.128559638,-7,0.733333333,-1,-1,-4,-1,-2,0,0,0.448979592,-1,1,0
0.328767123,-3,0.115799056,-3,0.4,-3,-5,-1,-1,-1,0,0,0.397959184,-1,1,0
0.493150685,-4,0.079496321,-2,0.533333333,-2,-1,-2,-2,-1,0,0,0.397959184,-1,0,0
0.397260274,-3,0.082231994,-3,0.4,-3,-9,-5,-4,-1,0,0,0.428571429,-10,0,0
0.383561644,-6,0.015268509,-1,0.8,-2,-8,-2,-1,-1,0.043860439,0,0.346938776,-1,1,1
0.301369863,-3,0.193127369,-5,0.266666667,-2,-5,-3,-2,-2,0.034110341,0,0.336734694,-1,0,0
0.02739726,-3,0.135882866,-2,0.533333333,-1,-9,-1,-1,-1,0,0,0.397959184,-1,1,0
0.547945205,-3,0.108792633,-2,0.533333333,-2,-7,-2,-1,-1,0,0.433195592,0.397959184,-1,1,1
0.438356164,-3,0.090794569,-10,0.666666667,-2,-9,-3,-1,-2,0,0,0.397959184,-31,1,0
0.575342466,-3,0.192043706,-2,0.533333333,-3,-2,-1,-1,-2,0,0,0.397959184,-1,1,0
0.205479452,-3,0.113602495,-10,0.666666667,-3,-6,-1,-1,-1,0,0,0.5,-1,1,1
0.246575342,-1,0.134163553,-6,0.6,-1,-12,-1,-2,-1,0,0,0.397959184,-1,0,0
0.561643836,-6,0.115641333,-13,0.333333333,-2,-7,-3,-1,-2,0,0,0.397959184,-1,1,0
0.150684932,-3,0.290869895,-1,0.8,-1,-5,-1,-1,-1,0,0,0.428571429,-5,1,0
0.260273973,-4,0.139212719,-7,0.733333333,-2,-1,-3,-1,-2,0,0,0.397959184,-1,1,1
0.328767123,-2,0.086718933,-4,0.866666667,-3,-4,-5,-1,-2,0,0,0.346938776,-1,1,0
0.410958904,-3,0.036675287,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,1
0.452054795,-6,0.109841625,-2,0.533333333,-2,-11,-2,-1,-1,0,0.383838384,0.602040816,-1,1,0
0.260273973,-3,0.21946978,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.287671233,-3,0.009672753,-10,0.666666667,-3,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.534246575,-2,0.08960621,-2,0.533333333,-2,-5,-2,-1,-1,0,0.436639118,0.602040816,-1,1,1
0.452054795,-3,0.011338359,-10,0.666666667,-2,-7,-2,-1,-1,0,0,0.448979592,-1,1,0
0.383561644,-2,0.165266878,-6,0.6,-2,-6,-2,-1,-1,0.050130501,0,0.397959184,-1,1,0
0.369863014,-2,0.072789027,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.663265306,-1,1,0
0.465753425,-3,0.116601946,-6,0.6,-2,-2,-2,-1,-1,0,0,0.448979592,-1,1,1
0.369863014,-6,0.146639283,-6,0.6,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.109589041,-3,0.193384348,-2,0.533333333,-3,-11,-1,-1,-1,0,0,0.5,-1,1,0
0.589041096,-3,0.116918751,-3,0.4,-7,-7,-5,-2,-1,0,0,0.397959184,-1,0,0
0.438356164,-6,0.076225614,-4,0.866666667,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.397260274,-3,0.373989079,-2,0.533333333,-2,-11,-2,-2,-1,0,0,0.602040816,-1,0,1
0.534246575,-3,0.202238575,-2,0.533333333,-7,-1,-5,-2,-2,0,0,0.37755102,-1,0,0
0.109589041,-3,0.141398402,-2,0.533333333,-3,-11,-1,-1,-1,0.033250333,0,0.448979592,-1,1,0
0.068493151,-3,0.201492791,-6,0.6,-1,-7,-1,-1,-1,0,0,0.397959184,-1,1,0
0.328767123,-6,0.054621003,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,1
0.424657534,-6,0.121810874,-2,0.533333333,-2,-2,-2,-1,-1,0.076880769,0,0.397959184,-1,1,1
0.397260274,-3,0.100438768,-13,0.333333333,-1,-9,-1,-2,-1,0,0,0.397959184,-1,0,0
0.178082192,-3,0.111429729,-6,0.6,-1,-11,-1,-1,-1,0,0,0.397959184,-1,1,1
0.301369863,-3,0.025379078,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,1
0.315068493,-3,0.059020243,-13,0.333333333,-3,-11,-1,-4,-1,0,0,0.397959184,-1,0,0
0.726027397,-4,0.101455128,-2,0.533333333,-2,-1,-2,-2,-1,0,0,0.397959184,-1,0,0
0.246575342,-3,0.036683445,-6,0.6,-2,-11,-2,-1,-1,0,0.470844812,0.448979592,-1,1,0
0.438356164,-3,0.059520605,-4,0.866666667,-3,-2,-1,-1,-2,0,0,0.755102041,-1,1,0
0.095890411,-3,0.019672508,-10,0.666666667,-1,-12,-1,-1,-1,0,0,0.602040816,-1,1,0
0.315068493,-3,0.146006352,-7,0.733333333,-2,-4,-2,-1,-1,0.07298073,0,0.357142857,-1,1,1
0.602739726,-3,0.07285837,-11,0.933333333,-2,-7,-2,-1,-1,0,0,0.040816327,-1,1,1
0.109589041,-3,0.057455933,-1,0.8,-1,-4,-4,-3,-1,0,0,0.397959184,-1,0,0
0.150684932,-5,0.13781157,-1,0.8,-1,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.712328767,-1,0.132636634,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.102040816,-1,1,0
0.068493151,-3,0.132005063,-6,0.6,-1,-3,-4,-1,-2,0,0,0.357142857,-1,1,0
0.410958904,-3,0.013922428,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.37755102,-1,1,0
0.287671233,-3,0.047560193,-2,0.533333333,-3,-5,-5,-1,-2,0,0,0.479591837,-1,1,0
0.123287671,-3,0.115102221,-10,0.666666667,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0,-3,0.125145486,-3,0.4,-1,-1,-4,-3,-2,0,0,0.234693878,-1,0,0
0.219178082,-2,0.150585749,-6,0.6,-1,-5,-1,-1,-1,0,0,0.346938776,-1,1,0
0.356164384,-2,0.014594109,-2,0.533333333,-4,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.561643836,-3,0.164557126,-10,0.666666667,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,1
0.493150685,-6,0.170065863,-2,0.533333333,-2,-6,-2,-1,-1,1,0,0.397959184,-1,1,1
0.123287671,-3,0.164856935,-2,0.533333333,-1,-11,-1,-1,-1,0,0,0.244897959,-1,1,0
0.356164384,-5,0.190195902,-1,0.8,-2,-4,-2,-2,-1,0,0,0.397959184,-1,0,1
0.191780822,-3,0.133030261,-13,0.333333333,-2,-8,-2,-1,-1,0.021050211,0,0.397959184,-5,1,0
0.178082192,-3,0.029832705,-2,0.533333333,-1,-1,-5,-1,-1,0,0.459366391,0.418367347,-1,1,0
0.109589041,-3,0.109333785,-2,0.533333333,-1,-5,-4,-1,-2,0,0,0.244897959,-1,1,0
0.547945205,-4,0.180153317,-2,0.533333333,-3,-1,-5,-1,-2,0,0,0.397959184,-1,1,0
0.273972603,-3,0.109768882,-4,0.866666667,-3,-2,-5,-1,-1,0,0,0.602040816,-1,1,1
0.205479452,-3,0.264486694,-6,0.6,-2,-6,-2,-1,-1,0,0,0.479591837,-1,1,0
0.123287671,-3,0.059405032,-2,0.533333333,-3,-2,-1,-1,-2,0,0,0.408163265,-1,1,0
0.383561644,-3,0.061028488,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.493150685,-1,0.097290433,-2,0.533333333,-2,-1,-2,-1,-1,0.150241502,0,0.346938776,-1,1,1
0.136986301,-3,0.006914645,-2,0.533333333,-1,-3,-6,-4,-1,0,0,0.397959184,-1,0,0
0.150684932,-6,0.133606085,-3,0.4,-2,-11,-2,-1,-1,0,0,0.5,-1,1,1
0.205479452,-3,0.045065863,-3,0.4,-3,-6,-1,-1,-1,0,0,0.428571429,-1,1,1
0.246575342,-3,0.117850131,-1,0.8,-3,-6,-1,-1,-2,0,0.454545455,0.653061224,-1,1,0
0.260273973,-2,0.06203669,-6,0.6,-2,-2,-2,-1,-1,0,0,0.551020408,-1,1,1
0.02739726,-3,0.144129996,-6,0.6,-1,-1,-1,-1,-1,0,0,0.397959184,-1,1,0
0.273972603,-6,0.259740737,-1,0.8,-2,-2,-2,-1,-1,0,0,0.806122449,-1,1,1
0.438356164,-3,0.02482297,-6,0.6,-3,-9,-1,-1,-1,0.033250333,0,0.448979592,-1,1,0
0.04109589,-3,0.012891791,-6,0.6,-1,-5,-1,-1,-1,0,0,0.448979592,-1,1,0
0.643835616,-6,0.112626926,-1,0.8,-2,-2,-2,-1,-1,0.150241502,0,0.551020408,-1,1,1
0.205479452,-3,0.074431518,-7,0.733333333,-2,-11,-2,-1,-1,0,0,0.418367347,-1,1,0
0.561643836,-1,0.023565947,-2,0.533333333,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.342465753,-3,0.157415414,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.5,-1,1,0
0.04109589,-3,0.284156483,-6,0.6,-1,-1,-1,-2,-2,0,0,0.132653061,-1,0,0
0.342465753,-1,0.287053278,-6,0.6,-2,-1,-2,-2,-1,0,0,0.397959184,-1,0,0
0.109589041,-3,0.14356437,-6,0.6,-4,-4,-5,-2,-1,0,0,0.397959184,-1,0,0
0.178082192,-2,0.104845486,-10,0.666666667,-2,-4,-2,-1,-1,0.150241502,0,0.653061224,-1,1,1
0.273972603,-6,0.138201118,-1,0.8,-2,-4,-2,-1,-1,0,0,0.346938776,-1,1,1
0.671232877,-2,0.193798371,-10,0.666666667,-2,-4,-2,-1,-1,0,0,0.5,-1,1,0
0.575342466,-6,0.075619198,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-8,1,1
0.369863014,-3,0.074927801,-1,0.8,-3,-5,-1,-3,-1,0,0,0.397959184,-27,0,0
0.397260274,-3,0.096346816,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.581632653,-1,1,1
0.575342466,-3,0.184280621,-1,0.8,-2,-1,-3,-1,-2,0.028850289,0,0.295918367,-1,1,0
0.109589041,-3,0.135101731,-1,0.8,-1,-2,-4,-1,-1,0,0.307621671,0.397959184,-1,1,0
0,-5,0.012478449,-5,0.266666667,-1,-5,-4,-2,-1,0,0,0.081632653,-1,0,0
0.410958904,-5,0.158485481,-1,0.8,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,0
0.410958904,-1,0.086824988,-5,0.266666667,-3,-5,-1,-1,-2,0,0,0.397959184,-1,1,0
0.178082192,-3,0.012383951,-6,0.6,-3,-2,-5,-1,-2,0,0,0.397959184,-1,1,0
0.04109589,-3,0.106755834,-6,0.6,-1,-8,-4,-1,-2,0,0,0.397959184,-1,1,0
0.123287671,-5,0.103693159,-1,0.8,-1,-4,-1,-1,-1,0,0.536960514,0.551020408,-1,1,0
0.04109589,-3,0.14787659,-6,0.6,-1,-3,-1,-2,-1,0,0,0.142857143,-1,0,0
0.219178082,-3,0.09895264,-2,0.533333333,-3,-5,-5,-1,-1,0,0,0.397959184,-1,1,0
0.424657534,-3,0.110308674,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.479452055,-3,0.070877319,-1,0.8,-2,-2,-2,-1,-1,1,0,0.5,-1,1,1
0.273972603,-3,0.008925609,-2,0.533333333,-3,-2,-5,-1,-2,0,0,0.112244898,-1,1,0
0.410958904,-3,0.148788934,-2,0.533333333,-2,-11,-2,-2,-1,0,0,0.397959184,-1,0,0
0.315068493,-3,0.049102068,-13,0.333333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,1
0.424657534,-3,0.07590541,-4,0.866666667,-3,-2,-5,-1,-2,0,0,0.397959184,-1,1,1
0.438356164,-3,0.157407256,-13,0.333333333,-2,-7,-2,-2,-1,0,0,0.418367347,-1,0,1
0.452054795,-3,0.040602718,-6,0.6,-3,-5,-1,-1,-2,0,0,0.397959184,-1,1,0
0.178082192,-3,0.124607053,-7,0.733333333,-1,-4,-1,-1,-2,0,0,0.397959184,-1,1,0
0.232876712,-3,0.073658541,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.356164384,-3,0.042131677,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,0
0.068493151,-3,0.136621852,-13,0.333333333,-2,-9,-3,-1,-2,0,0,0.397959184,-1,1,0
0.246575342,-3,0.171445257,-2,0.533333333,-5,-5,-1,-2,-1,0,0,0.397959184,-1,0,0
0.123287671,-1,0.124673677,-2,0.533333333,-3,-1,-4,-1,-2,0,0,0.295918367,-1,1,0
0.616438356,-3,0.10093981,-11,0.933333333,-2,-4,-2,-1,-1,0,0.373737374,0.704081633,-1,1,0
0.301369863,-5,0.128694246,-2,0.533333333,-5,-12,-1,-1,-1,0,0,0.397959184,-1,1,0
0.575342466,-5,0.103285255,-6,0.6,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-3,0.104925027,-1,0.8,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0,-3,0.101788929,-13,0.333333333,-1,-6,-4,-1,-1,0,0,0.295918367,-1,1,0
0.287671233,-3,0.11324286,-1,0.8,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.328767123,-3,0.073838699,-6,0.6,-2,-11,-2,-1,-1,0,0.433195592,0.5,-1,1,1
0.136986301,-3,0.091302409,-13,0.333333333,-1,-9,-5,-1,-2,0,0,0.397959184,-1,1,0
0.082191781,-3,0.127268624,-2,0.533333333,-1,-1,-4,-1,-2,0,0,0.397959184,-1,1,0
0,-3,0.079566344,-13,0.333333333,-1,-3,-4,-1,-1,0,0,0.234693878,-1,1,0
0.534246575,-3,0.0702811,-8,0.2,-3,-9,-1,-1,-2,0,0,0.397959184,-1,1,0
0.095890411,-3,0.136109253,-6,0.6,-1,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.369863014,-3,0.085366732,-15,0.466666667,-3,-7,-5,-2,-1,0,0,0.397959184,-1,0,0
0.082191781,-3,0.205384871,-1,0.8,-1,-1,-1,-1,-1,0,0,0.295918367,-1,1,0
0.109589041,-3,0.229981454,-2,0.533333333,-1,-7,-1,-1,-1,0,0,0.653061224,-1,1,0
0.054794521,-3,0.151546362,-6,0.6,-1,-5,-6,-2,-2,0,0,0.071428571,-1,0,0
0.01369863,-3,0.132349742,-15,0.466666667,-1,-3,-4,-1,-1,0,0,0.051020408,-1,1,0
0.383561644,-3,0.092370436,-6,0.6,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.465753425,-3,0.09556704,-8,0.2,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,0
0.342465753,-4,0.086808671,-2,0.533333333,-5,-5,-6,-2,-2,0,0,0.397959184,-1,0,0
0.410958904,-3,0.06664328,-6,0.6,-1,-5,-1,-2,-2,0,0,0.346938776,-32,0,0
0.164383562,-3,0.066713304,-6,0.6,-2,-8,-2,-1,-1,0,0,0.397959184,-1,1,0
0.219178082,-3,0.0441474,-3,0.4,-1,-5,-1,-2,-1,0,0,0.397959184,-1,0,0
0.356164384,-5,0.099803798,-1,0.8,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.369863014,-3,0.138101182,-7,0.733333333,-2,-11,-2,-1,-1,0,0.424242424,0.397959184,-1,1,1
0.095890411,-3,0.125348078,-6,0.6,-1,-5,-4,-1,-1,0,0,0.295918367,-1,1,0
0.02739726,-3,0.075119516,-6,0.6,-1,-3,-4,-1,-1,0,0,0.397959184,-1,1,0
0.479452055,-3,0.132138992,-10,0.666666667,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-2,0.165527936,-2,0.533333333,-1,-8,-1,-1,-1,0,0,0.520408163,-1,1,0
0.095890411,-1,0.09074766,-6,0.6,-1,-10,-1,-1,-1,0,0,0.5,-1,1,0
0.205479452,-5,0.156702263,-1,0.8,-1,-4,-1,-1,-1,0,0,0.5,-1,1,0
0.123287671,-3,0.172096543,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.5,-1,1,1
0.164383562,-3,0.126954538,-1,0.8,-2,-6,-2,-1,-1,0,0,0.5,-1,1,0
0.301369863,-3,0.0781448,-2,0.533333333,-3,-1,-1,-1,-1,0.105201052,0,0.397959184,-1,1,1
0.424657534,-2,0.035192558,-2,0.533333333,-2,-8,-2,-1,-1,0,0,0.5,-1,1,0
0.315068493,-3,0.060931271,-6,0.6,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,1
0.465753425,-3,0.038939152,-6,0.6,-3,-2,-5,-1,-1,0,0,0.448979592,-33,1,0
0.150684932,-2,0.075919687,-2,0.533333333,-3,-11,-4,-1,-1,0,0,0.397959184,-1,1,0
0.068493151,-3,0.105659934,-2,0.533333333,-1,-2,-4,-1,-2,0,0,0.193877551,-1,1,0
0.082191781,-3,0.073220045,-1,0.8,-1,-1,-1,-1,-2,0,0,0.397959184,-1,1,0
0.657534247,-3,0.131557049,-6,0.6,-2,-12,-2,-1,-1,0,0,0.153061224,-1,1,0
0.123287671,-5,0.021977843,-1,0.8,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-2,0.209644743,-1,0.8,-2,-5,-2,-1,-1,0,0,0.091836735,-1,1,0
0.219178082,-3,0.09206043,-2,0.533333333,-1,-4,-1,-1,-1,0,0,0.602040816,-1,1,1
0.219178082,-5,0.072103749,-2,0.533333333,-2,-1,-3,-1,-2,0,0,0.602040816,-1,1,0
0.273972603,-3,0.60956357,-1,0.8,-1,-6,-1,-2,-2,0,0,0.397959184,-1,0,0
0.02739726,-3,0.110678507,-3,0.4,-1,-9,-4,-1,-1,0,0,0.602040816,-1,1,0
0.095890411,-3,0.137572267,-1,0.8,-1,-6,-1,-1,-1,0,0,0.5,-1,1,0
0.178082192,-3,0.00913568,-3,0.4,-2,-11,-2,-1,-1,0,0,0.448979592,-1,1,0
0.547945205,-1,0.037432628,-2,0.533333333,-3,-2,-1,-1,-2,0,0,0.5,-1,1,0
0.068493151,-1,0.112206785,-6,0.6,-1,-4,-4,-1,-2,0,0,0.193877551,-1,1,0
0.547945205,-3,0.151723121,-2,0.533333333,-2,-9,-2,-2,-1,0,0,0.397959184,-1,0,1
0.397260274,-1,0.17675956,-2,0.533333333,-2,-10,-2,-1,-1,0,0,0.397959184,-1,1,0
0.684931507,-3,0.207190524,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.346938776,-1,1,0
0.410958904,-3,0.060199084,-2,0.533333333,-5,-11,-4,-1,-1,0,0,0.397959184,-1,1,0
0.301369863,-3,0.248536306,-13,0.333333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.452054795,-3,0.004980502,-6,0.6,-3,-5,-5,-3,-1,0,0,0.397959184,-12,0,0
0.561643836,-2,0.134457244,-15,0.466666667,-3,-6,-1,-1,-2,0,0,0.520408163,-1,1,0
0.260273973,-3,0.048610545,-7,0.733333333,-2,-4,-3,-1,-2,0,0,0.295918367,-1,1,1
0.383561644,-3,0.022187913,-4,0.866666667,-2,-4,-2,-1,-1,0,0,0.357142857,-8,1,1
0.506849315,-3,0.027237079,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.397959184,-1,1,1
0.123287671,-3,0.100098169,-1,0.8,-1,-1,-4,-1,-1,0,0,0.295918367,-1,1,0
0.589041096,-3,0.027151419,-2,0.533333333,-2,-4,-2,-1,-1,0,0,0.397959184,-1,1,1
0.397260274,-3,0.24226071,-11,0.933333333,-2,-4,-2,-1,-1,1,0,0.602040816,-1,1,1
0.123287671,-3,0.20200607,-6,0.6,-2,-2,-3,-1,-2,0,0,0.346938776,-1,1,0
0.205479452,-3,0.246145312,-3,0.4,-1,-11,-6,-1,-1,0,0,0.397959184,-1,1,0
0.287671233,-5,0.063730849,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.424657534,-2,0.030534299,-6,0.6,-2,-6,-2,-1,-1,0,0,0.704081633,-1,1,1
0.369863014,-2,0.112709187,-2,0.533333333,-2,-2,-2,-1,-1,0,0.453856749,0.448979592,-1,1,1
0.273972603,-3,0.038391201,-2,0.533333333,-1,-5,-4,-3,-2,0,0,0.397959184,-12,0,0
0.369863014,-3,0.090715708,-6,0.6,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,0
0.191780822,-3,0.109983711,-2,0.533333333,-1,-5,-1,-5,-2,0,0,0.346938776,-1,0,0
0.602739726,-2,0.10157138,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.346938776,-1,1,1
0.465753425,-3,0.076305835,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.397959184,-1,1,0
0.479452055,-3,0.0911712,-1,0.8,-2,-6,-3,-1,-2,0.150241502,0,0.602040816,-1,1,1
0.383561644,-3,0.281848428,-2,0.533333333,-2,-9,-3,-1,-2,0,0.399449036,0.397959184,-1,1,0
0.301369863,-3,0.213943367,-3,0.4,-2,-5,-2,-1,-1,0.024070241,0,0.704081633,-5,1,0
0.684931507,-5,0.166699299,-2,0.533333333,-3,-5,-1,-1,-2,0,0,0.234693878,-1,1,0
0.315068493,-1,0.225842593,-7,0.733333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,1
0.136986301,-3,0.077520028,-12,0.133333333,-1,-8,-1,-1,-1,0,0,0.346938776,-5,1,0
0.273972603,-3,0.266465706,-16,0.066666667,-2,-9,-2,-1,-1,0,0,0.397959184,-5,1,0
0.547945205,-3,0.110251568,-6,0.6,-2,-2,-2,-1,-1,0,0,0.5,-1,1,1
0.136986301,-3,0.183846884,-13,0.333333333,-3,-5,-1,-1,-2,0,0,0.397959184,-1,1,0
0.150684932,-3,0.05163311,-2,0.533333333,-1,-6,-1,-1,-2,0.02202022,0,0.479591837,-1,1,0
0.232876712,-6,0.110128517,-1,0.8,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,1
0.506849315,-3,0.130937036,-2,0.533333333,-2,-9,-2,-1,-1,0.051780518,0,0.5,-1,1,1
0.479452055,-3,0.098728973,-2,0.533333333,-3,-5,-6,-2,-2,0,0,0.37755102,-1,0,0
0.342465753,-3,0.184438344,-1,0.8,-2,-4,-2,-1,-1,0,0,0.448979592,-1,1,1
0.424657534,-3,0.076811636,-4,0.866666667,-2,-4,-2,-1,-1,0.150241502,0,0.397959184,-1,1,1
0.657534247,-1,0.132916048,-4,0.866666667,-2,-4,-2,-1,-1,0.065140651,0,0.346938776,-1,1,1
0.520547945,-2,0.026594631,-11,0.933333333,-2,-4,-3,-1,-2,0,0,0.091836735,-1,1,0
0.739726027,-6,0.081616059,-2,0.533333333,-2,-1,-3,-1,-2,0,0,0.193877551,-1,1,1
0.219178082,-3,0.154319427,-6,0.6,-2,-9,-2,-2,-1,0,0,0.397959184,-1,0,0
0.178082192,-3,0.017189735,-2,0.533333333,-2,-6,-2,-1,-1,0,0,0.397959184,-1,1,0
0.246575342,-3,0.071725078,-1,0.8,-2,-2,-2,-1,-1,0,0,0.551020408,-1,1,1
0.575342466,-3,0.088109204,-13,0.333333333,-3,-1,-1,-2,-2,0,0,0.397959184,-1,0,0
0.02739726,-3,0.210513578,-6,0.6,-1,-3,-4,-1,-1,0,0,0.193877551,-1,1,0
0.260273973,-2,0.083116465,-5,0.266666667,-2,-11,-2,-1,-1,0,0,0.295918367,-1,1,0
0.123287671,-2,0.101581578,-2,0.533333333,-1,-6,-4,-1,-1,0,0,0.397959184,-1,1,0
0.232876712,-5,0.128462421,-2,0.533333333,-2,-12,-2,-1,-1,0,0,0.397959184,-1,1,0
0.328767123,-3,0.27744375,-2,0.533333333,-2,-11,-2,-2,-1,0,0,0.397959184,-1,0,1
0.369863014,-3,0.072408317,-1,0.8,-2,-4,-2,-1,-1,0.150241502,0,0.5,-26,1,1
0.410958904,-3,0.125859997,-2,0.533333333,-2,-11,-2,-1,-1,0,0,0.479591837,-1,1,0
0.01369863,-3,0.13654435,-6,0.6,-1,-6,-4,-1,-1,0,0,0.153061224,-1,1,0
0.520547945,-2,0.112816601,-13,0.333333333,-2,-11,-2,-1,-1,0,0,0.173469388,-1,1,0
0.438356164,-5,0.063539134,-2,0.533333333,-2,-11,-2,-1,-1,0,0.45959596,0.397959184,-1,1,0
0.369863014,-3,0.065662952,-1,0.8,-2,-2,-2,-1,-1,0,0,0.397959184,-1,1,1
0.356164384,-3,0.115986691,-1,0.8,-1,-4,-1,-1,-1,0,0,0.397959184,-1,1,0
0.616438356,-3,0.176544051,-8,0.2,-2,-12,-2,-1,-1,0,0,0.397959184,-2,1,0
0.369863014,-3,0.291835267,-2,0.533333333,-2,-3,-2,-2,-1,0,0,0.397959184,-1,0,0
0.452054795,-6,0.099516226,-6,0.6,-2,-6,-2,-1,-1,0,0,0.602040816,-1,1,1
0.246575342,-3,0.064055812,-3,0.4,-1,-6,-1,-1,-1,0,0,0.448979592,-1,1,0
0.479452055,-3,0.054809999,-2,0.533333333,-2,-1,-2,-1,-1,0,0,0.397959184,-1,1,0
0.397260274,-3,0.058511043,-11,0.933333333,-2,-4,-2,-1,-1,0,0,0.602040816,-1,1,1
0.369863014,-3,0.020355746,-7,0.733333333,-2,-6,-2,-1,-1,0.076880769,0,0.397959184,-1,1,1
0.356164384,-3,0.047579908,-6,0.6,-1,-2,-5,-1,-1,0,0,0.5,-1,1,0
0.465753425,-3,0.072841374,-8,0.2,-2,-11,-2,-1,-1,0.029610296,0,0.397959184,-1,1,0
0.04109589,-3,0.113045707,-6,0.6,-1,-6,-4,-1,-1,0,0,0.193877551,-1,1,0
0.410958904,-3,0.106787107,-7,0.733333333,-2,-1,-3,-1,-2,0,0,0.397959184,-26,1,1
0.356164384,-3,0.016430355,-4,0.866666667,-3,-2,-5,-1,-1,0,0,0.5,-1,1,0
0.095890411,-3,0.016782511,-6,0.6,-1,-11,-1,-1,-1,0,0,0.397959184,-1,1,0
0.136986301,-4,0.077698826,-6,0.6,-2,-11,-2,-1,-1,0,0,0.5,-1,1,0
0.205479452,-3,0.276780227,-2,0.533333333,-2,-7,-2,-1,-1,0,0,0.397959184,-1,1,0
0.273972603,-3,0.103998406,-2,0.533333333,-3,-5,-5,-1,-2,0,0,0.112244898,-1,1,0
0.123287671,-3,0.152963147,-2,0.533333333,-2,-9,-2,-1,-1,0,0,0.602040816,-1,1,0
